Feature ID	Taxon_name	Confidence
32c41f45d6557e53805fe73378e782fa	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__uncultured	0.925210598847622
3c24809f2f2e03afb9450fb51ecca26c	d__Bacteria; p__Patescibacteria; c__ABY1	0.965032280346356
805f76c9141242132981898390dc90f9	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.906126576968699
d0818f7ddd44554d57f2e392d52caf72	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium	0.866164920367612
d23087e8ff7b2925f803838b7e77e202	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; s__uncultured_Crater	0.999687699342449
e4ca905af8cbe4fe3a7f92c49500d478	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__W27; g__W27; s__uncultured_Cloacimonetes	0.77276791219629
ecd3bac460817c2ec510b6f08974f8a3	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured	0.98203183501477
f991ac0e101dea262b14b57abd07c403	Unassigned	0.896436499246604
702e4cf1a1bcf3ac71c3198df4a5129c	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.99966855005757
f8a604daf88a6f11c35efc1106a244b5	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.940785663045187
659a56207fa345b29da85c9831d67aa8	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Zambryskibacteria; f__Candidatus_Zambryskibacteria; g__Candidatus_Zambryskibacteria; s__Parcubacteria_group	0.989275932815056
84eb6f03b026e8cf46254e207206b39d	d__Bacteria	0.919876207515994
7cfb191c91cbb57e9137ecd5a4e27783	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Terrimicrobiaceae; g__Terrimicrobium; s__uncultured_Verrucomicrobiales	0.965217707825395
2b4986c25ac2911b6ed7d17853a8308b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Nostocaceae; g__Aphanizomenon_NIES81	0.917008484049077
ddb1b1eed399e698d0d797059a1d7ae4	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.984236208519386
9de99e4d3dbfacc1d6063deba1b55b3c	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae	0.876206341618394
f635a43b0c0e1d0c7b4cc2a4bb06fde3	Unassigned	0.316177643582591
d91fce3ac79e865c704b5cb2ea23f38c	d__Archaea	0.965680147521467
e97f14827ec7834bff72e8d56011a83f	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_archaeon	0.96052116999296
f9f708178f05922194cf731e135c5a56	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.891033508033396
64e45b2d6cf4f26451311e79401d6434	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.964708699512966
842eed94a79b89db714d739ab76cc8f6	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.900159537872926
9218fc458dd694630f90771dc9e6f509	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.99462654094621
956bad5912db1094342545fd654c4a39	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae	0.999999996290181
9bca6fc77825e617b940cf4856fc003d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.999712211450224
a9fa809a25b2f94331bd4589a2738ac6	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.965314417728598
5dcdfd90a3cd18501e73e12bde7ecc62	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.966639505076691
8dd6c43a60593af2b823050fd009a69a	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.940777545773916
0d58db5d43b49b9e27bf691d611ef59e	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.826204131906679
0e1a82c6636ac91be53a2dcb6828739a	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Zambryskibacteria; f__Candidatus_Zambryskibacteria; g__Candidatus_Zambryskibacteria; s__Parcubacteria_group	0.985015573575318
ef83da8d1a803ef44cdfbbad0e18ef32	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.82214662110581
3428a00815d2abf2aafafedd4428d996	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.99999998588975
4070f2c7ebce3f6a020aad1bc0951781	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.920711914772058
ecd3e904fff90535626c28c4d0decd2e	d__Bacteria; p__Patescibacteria; c__ABY1	0.950219842644871
3d06b5b4f2e96580906c1d3183a4775b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.911719500989026
4eb79775f00c4a195a9610688d650d7d	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__uncultured	0.939889589517037
97a284627ec93e0e83f717fd2679d15f	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_Parcubacteria	0.85521638944498
b6f1314f28c1ef6fcac66730f72e511d	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.977017682698155
c64004584db847f4775ae1bc29029e9e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.999483163496144
f46c3c0606c8280d7a426f5b49bd5738	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.999732044069592
0c335082f4c4b1889ba1ed16fae24e71	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	0.991347197598256
143412ac44dcf1c9d080824efb60b482	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.937687092583925
623580f57ac275c03ef13b9e491881ea	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.983650666994207
feee01b597d6007e90da44fed2c25a12	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.907694974751562
7809fc75cf64b5a81d24ba4c21115760	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.994062061813982
7f2af213a2cc75d04dd596095b0c3d64	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.999684724264485
0c637545372084e1359884da7b8599ec	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.733070752862315
0f13acf4a9010715ae0dc3545d3c5254	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.992752539072585
d4860e0df509dedb4829a0b0f4d8069f	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__uncultured; f__uncultured; g__uncultured; s__uncultured_archaeon	0.955356237930247
0889889bb9eeaa40182ee781e5979c87	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	0.787246446668442
17557ac7d42e037048b044012379674f	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae	0.950730613505479
1c95aa294970d215f99329e3dd8f363d	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__uncultured	0.918735611563182
76caf3d5d88031e2c0f42e3614cccbe3	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.928245171592915
d205c251c857c490dbb73f857a87cef3	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	0.996698627589874
992bc9cc7b91dc8e0843a6678b0cabd3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9998885141756
e34dd3fdbbbd6bc7afeebe10f1e48f81	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae	0.87405383230627
5d6301f139b08ccc348c70d970eba8ed	Unassigned	0.440245866616345
9f872af81ef9d7f101158d85f5da1e22	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999991899828582
fce47e512be27d00d7a8b2059f517f0c	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.960472457754558
2d58296639bce3595d3c00973f761257	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus_Nitrososphaera; s__uncultured_crenarchaeote	0.746074858861689
40f9b2b54d0fba6647be6fa7278e88e6	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.931520724222934
9482ba4632f9ae42e94d111d2997065a	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.976409380952897
ac16b24cd5c86a76beb1fc86d71aca6d	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.961513051670523
86c15437adecac040f3fd55ed04541c1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.965551807315504
3f2cc4e3b0c5216a66cd9649f1f3d1bc	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.895129182914007
f6ff1ad7a8484b088c668eb2589f41d0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.999875868039064
1661b4ee39b5246f3899c9ee55f89e7b	Unassigned	0.87068618055728
57d80233174bad73902126e62bc3146f	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.998199728510271
594f8e76194ca67adb3c8d2183ce26a2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.90678814991372
813bf3a5426b7507c4a0bdbc24df3f9e	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.88565671515693
bb0281c5599f7daac1715796f4949490	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_Parcubacteria	0.96014334729243
c4e124acee52db0734c8e797d900fbb7	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999999043336725
0da7938b4c55bb8fa53085e44e6b6be4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.912649687466175
aa049b8d655bdff63413903959bc11e5	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae; s__uncultured_ammonia-oxidizing	0.829923007697018
ccacd54565bed2cfe09e75f089a57551	Unassigned	0.859834142876604
4c7505d1b57e8ffeff923d7911a98b43	Unassigned	0.857796729538495
6f3f2947401d2a1bc04a03de84ed9d72	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.719326963368662
8818278ab9cb5dced5482bd2f46fc08b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.884017422590569
cb44d4d1a7a3aee96f1633cf57f8f530	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Cloacibacterium	0.960771709028143
35fd7fee3739ab9c369789c86f9af10f	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.877691153340733
4ab88597ae200b4551fa4f95e46f9145	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium	0.865927187342516
5eea264e7243eb61d89034560533791a	d__Archaea	0.961592345645288
